id,district_id,name_th,name_en,postcode_id
2208,276,สมอ,Samo,264
2209,276,โพธิ์ศรี,Pho Si,264
2210,276,สำโรงปราสาท,Samrong Prasat,264
2211,276,ดู่,Du,264
2212,276,สวาย,Sawai,264
2213,276,พิมายเหนือ,Phimai Nuea,264
2214,277,สิ,Si,265
2215,277,บักดอง,Bak Dong,265
2216,277,พราน,Phran,265
2217,277,โพธิ์วงศ์,Pho Wong,265
2218,277,ไพร,Phrai,265
2219,277,กระหวัน,Krawan,265
2220,277,ขุนหาญ,Khun Han,265
2221,277,โนนสูง,Non Sung,265
2222,277,กันทรอม,Kanthrom,265
2223,277,ภูฝ้าย,Phu Fai,265
2224,277,โพธิ์กระสังข์,Pho Krasang,265
2225,277,ห้วยจันทร์,Huai Chan,265
2226,278,เมืองคง,Mueang Khong,266
2227,278,เมืองแคน,Muang Khaen,266
2228,278,หนองแค,Nong Khae,266
2229,278,จิกสังข์ทอง,Chik Sang Thong,266
2230,278,ด่าน,Dan,266
2231,278,ดู่,Du,266
2232,278,หนองอึ่ง,Nong Ueng,266
2233,278,บัวหุ่ง,Bua Hung,266
2234,278,ไผ่,Phai,266
2235,278,ส้มป่อย,Som Poi,266
2236,278,หนองหมี,Nong Mi,266
2237,278,หว้านคำ,Wan Kham,266
2238,278,สร้างปี่,Sang Pi,266
2239,279,กำแพง,Kamphaeng,267
2240,279,อี่หล่ำ,I Lam,267
2241,279,ก้านเหลือง,Kan Lueang,267
2242,279,ทุ่งไชย,Thung Chai,267
2243,279,สำโรง,Samrong,267
2244,279,แขม,Khaem,267
2245,279,หนองไฮ,Nong Hai,267
2246,279,ขะยูง,Khayung,267
2247,279,ตาเกษ,Ta Ket,267
2248,279,หัวช้าง,Hua Chang,267
2249,279,รังแร้ง,Rang Raeng,267
2250,279,แต้,Tae,267
2251,279,แข้,Khae,267
2252,279,โพธิ์ชัย,Pho Chai,267
2253,279,ปะอาว,Pa Ao,267
2254,279,หนองห้าง,Nong Hang,267
2255,279,สระกำแพงใหญ่,Sa Kamphaeng Yai,267
2256,279,โคกหล่าม,Khok Lam,267
2257,279,โคกจาน,Khok Chan,267
2258,280,เป๊าะ,Po,268
2259,280,บึงบูรพ์,Bueng Bun,268
2260,281,ห้วยทับทัน,Huai Thap Than,269
2261,281,เมืองหลวง,Mueang Luang,269
2262,281,กล้วยกว้าง,Kluai Kwang,269
2263,281,ผักไหม,Phak Mai,269
2264,281,จานแสนไชย,Chan Saen Chai,269
2265,281,ปราสาท,Prasat,269
2266,282,โนนค้อ,Non Kho,270
2267,282,บก,Bok,270
2268,282,โพธิ์,Pho,270
2269,282,หนองกุง,Nong Kung,270
2270,282,เหล่ากวาง,Lao Kwang,270
2271,283,ศรีแก้ว,Si Kaeo,271
2272,283,พิงพวย,Phing Phuai,271
2273,283,สระเยาว์,Sa Yao,271
2274,283,ตูม,Tum,271
2275,283,เสื่องข้าว,Sueang Khao,271
2276,283,ศรีโนนงาม,Si Non Ngam,271
2277,283,สะพุง,Saphung,271
2278,284,น้ำเกลี้ยง,Nam Kliang,260
2279,284,ละเอาะ,La-o,260
2280,284,ตองปิด,Tong Pit,260
2281,284,เขิน,Khoen,260
2282,284,รุ่งระวี,Rung Rawi,260
2283,284,คูบ,Khup,260
2284,285,บุสูง,Bu Sung,272
2285,285,ธาตุ,That,272
2286,285,ดวนใหญ่,Duan Yai,272
2287,285,บ่อแก้ว,Bo Kaeo,272
2288,285,ศรีสำราญ,Si Samran,272
2289,285,ทุ่งสว่าง,Thung Sawang,272
2290,285,วังหิน,Wang Hin,272
2291,285,โพนยาง,Phon Yang,272
2292,286,โคกตาล,Khok Tan,262
2293,286,ห้วยตามอญ,Huai Ta Mon,262
2294,286,ห้วยตึ๊กชู,Huai Tuekchu,262
2295,286,ละลม,Lalom,262
2296,286,ตะเคียนราม,Takhian Ram,262
2297,286,ดงรัก,Dong Rak,262
2298,286,ไพรพัฒนา,Phrai Phatthana,262
2299,287,เมืองจันทร์,Mueang Chan,267
2300,287,ตาโกน,Takon,267
2301,287,หนองใหญ่,Nong Yai,267
2302,288,เสียว,Siao,261
2303,288,หนองหว้า,Nong Wa,261
2304,288,หนองงูเหลือม,Nong Ngu Lueam,261
2305,288,หนองฮาง,Nong Hang,261
2306,288,ท่าคล้อ,Tha Khlo,261
2307,289,พยุห์,Phayu,273
2308,289,พรหมสวัสดิ์,Phrom Sawat,273
2309,289,ตำแย,Tamyae,273
2310,289,โนนเพ็ก,Non Phek,273
2311,289,หนองค้า,Nong Kha,273
2312,290,โดด,Dot,267
2313,290,เสียว,Siao,267
2314,290,หนองม้า,Nong Ma,267
2315,290,ผือใหญ่,Phue Yai,267
2316,290,อีเซ,I Se,267
2317,291,กุง,Kung,266
2318,291,คลีกลิ้ง,Kleek Ling,266
2319,291,หนองบัวดง,Nong Bua Dong,266
2320,291,โจดม่วง,Jod Maung,266
2321,292,ในเมือง,Nai Mueang,274
2322,292,หัวเรือ,Hua Ruea,274
2323,292,หนองขอน,Nong Khon,274
2324,292,ปทุม,Pathum,274
2325,292,ขามใหญ่,Kham Yai,274
2326,292,แจระแม,Chaeramae,274
2327,292,หนองบ่อ,Nong Bo,274
2328,292,ไร่น้อย,Rai Noi,274
2329,292,กระโสบ,Krasop,274
2330,292,กุดลาด,Kut Lat,274
2331,292,ขี้เหล็ก,Khilek,274
2332,292,ปะอาว,Pa-ao,274
2333,293,นาคำ,Na Kham,275
2334,293,แก้งกอก,Kaeng Kok,275
2335,293,เอือดใหญ่,Ueat Yai,275
2336,293,วาริน,Warin,275
2337,293,ลาดควาย,Lat Khwai,275
2338,293,สงยาง,Song Yang,275
2339,293,ตะบ่าย,Ta Bai,275
2340,293,คำไหล,Kham Lai,275
2341,293,หนามแท่ง,Nam Thaeng,275
2342,293,นาเลิน,Na Loen,275
2343,293,ดอนใหญ่,Don Yai,275
2344,294,โขงเจียม,Khong Chiam,276
2345,294,ห้วยยาง,Huai Yang,276
2346,294,นาโพธิ์กลาง,Na Pho Klang,276
2347,294,หนองแสงใหญ่,Nong Saeng Yai,276
2348,294,ห้วยไผ่,Huai Phai,276
2349,295,เขื่องใน,Khueang Nai,277
2350,295,สร้างถ่อ,Sang Tho,277
2351,295,ค้อทอง,Kho Thong,277
2352,295,ก่อเอ้,Ko E,277
2353,295,หัวดอน,Hua Don,277
2354,295,ชีทวน,Chi Thuan,277
2355,295,ท่าไห,Tha Hai,277
2356,295,นาคำใหญ่,Na Kham Yai,277
2357,295,แดงหม้อ,Daeng Mo,277
2358,295,ธาตุน้อย,That Noi,277
2359,295,บ้านไทย,Ban Thai,278
2360,295,บ้านกอก,Ban Kok,278
2361,295,กลางใหญ่,Klang Yai,278
2362,295,โนนรัง,Non Rang,278
2363,295,ยางขี้นก,Yang Khi Nok,277
2364,295,ศรีสุข,Si Suk,277
2365,295,สหธาตุ,Sahathat,277
2366,295,หนองเหล่า,Nong Lao,277
2367,296,เขมราฐ,Khemarat,279
2368,296,ขามป้อม,Kham Pom,279
2369,296,เจียด,Chiat,279
2370,296,หนองผือ,Nong Phue,279
2371,296,นาแวง,Na Waeng,279
2372,296,แก้งเหนือ,Kaeng Nuea,279
2373,296,หนองนกทา,Nong Nok Tha,279
2374,296,หนองสิม,Nong Sim,279
2375,296,หัวนา,Hua Na,279
2376,297,เมืองเดช,Mueang Det,280
2377,297,นาส่วง,Na Suang,280
2378,297,นาเจริญ,Na Charoen,280
2379,297,ทุ่งเทิง,Thung Thoeng,280
2380,297,สมสะอาด,Som Sa-at,280
2381,297,กุดประทาย,Kut Prathai,280
2382,297,ตบหู,Top Hu,280
2383,297,กลาง,Klang,280
2384,297,แก้ง,Kaeng,280
2385,297,ท่าโพธิ์ศรี,Tha Pho Si,280
2386,297,บัวงาม,Bua Ngam,280
2387,297,คำครั่ง,Kham Khrang,280
2388,297,นากระแซง,Na Krasaeng,280
2389,297,โพนงาม,Phon Ngam,280
2390,297,ป่าโมง,Pa Mong,280
2391,297,โนนสมบูรณ์,Non Sombun,280
2392,298,นาจะหลวย,Na Chaluai,281
2393,298,โนนสมบูรณ์,Non Sombun,281
2394,298,พรสวรรค์,Phon Sawan,281
2395,298,บ้านตูม,Ban Tum,281
2396,298,โสกแสง,Sok Saeng,281
2397,298,โนนสวรรค์,Non Sawan,281
2398,299,โซง,Song,282
2399,299,ยาง,Yang,282
2400,299,โดมประดิษฐ์,Dom Pradit,282
2401,299,บุเปือย,Bu Pueai,282
2402,299,สีวิเชียร,Si Wichian,282
2403,299,ยางใหญ่,Yang Yai,282
2404,299,เก่าขาม,Kao Kham,282
2405,300,โพนงาม,Phon Ngam,283
2406,300,ห้วยข่า,Huai Kha,283
2407,300,คอแลน,Kho Laen,283
2408,300,นาโพธิ์,Na Pho,283
2409,300,หนองสะโน,Nong Sano,283
2410,300,โนนค้อ,Non Kho,283
2411,300,บัวงาม,Bua Ngam,283
2412,300,บ้านแมด,Ban Maet,283
2413,301,ขุหลุ,Khulu,284
2414,301,กระเดียน,Kradian,284
2415,301,เกษม,Kasem,284
2416,301,กุศกร,Kutsakon,284
2417,301,ขามเปี้ย,Kham Pia,284
2418,301,คอนสาย,Khon Sai,284
2419,301,โคกจาน,Khok Chan,284
2420,301,นาพิน,Na Phin,284
2421,301,นาสะไม,Na Samai,284
2422,301,โนนกุง,Non Kung,284
2423,301,ตระการ,Trakan,284
2424,301,ตากแดด,Tak Daet,284
2425,301,ไหล่ทุ่ง,Lai Thung,284
2426,301,เป้า,Pao,284
2427,301,เซเป็ด,Se Pet,284
2428,301,สะพือ,Saphue,284
2429,301,หนองเต่า,Nong Tao,284
2430,301,ถ้ำแข้,Tham Khae,284
2431,301,ท่าหลวง,Tha Luang,284
2432,301,ห้วยฝ้ายพัฒนา,Huai Fai Phatthana,284
2433,301,กุดยาลวน,Kut Ya Luan,284
2434,301,บ้านแดง,Ban Daeng,284
2435,301,คำเจริญ,Kham Charoen,284
2436,302,ข้าวปุ้น,Khaopun,285
2437,302,โนนสวาง,Non Sawang,285
2438,302,แก่งเค็ง,Kaeng Kheng,285
2439,302,กาบิน,Ka Bin,285
2440,302,หนองทันน้ำ,Nong Than Nam,285
2441,303,ม่วงสามสิบ,Muang Sam Sip,286
2442,303,เหล่าบก,Lao Bok,286
2443,303,ดุมใหญ่,Dum Yai,286
2444,303,หนองช้างใหญ่,Nong Chang Yai,286
2445,303,หนองเมือง,Nong Mueang,286
2446,303,เตย,Toei,286
2447,303,ยางสักกระโพหลุ่ม,Yang Sak Krapho Lum,286
2448,303,หนองไข่นก,Nong Khai Nok,286
2449,303,หนองเหล่า,Nong Lao,286
2450,303,หนองฮาง,Nong Hang,286
2451,303,ยางโยภาพ,Yang Yo Phap,286
2452,303,ไผ่ใหญ่,Phai Yai,286
2453,303,นาเลิง,Na Loeng,286
2454,303,โพนแพง,Phon Phaeng,286
2455,304,วารินชำราบ,Warin Chamrap,287
2456,304,ธาตุ,That,287
2457,304,ท่าลาด,Tha Lat,288
2458,304,โนนโหนน,Non Non,287
2459,304,คูเมือง,Khu Mueang,287
2460,304,สระสมิง,Sa Saming,287
2461,304,คำน้ำแซบ,Kham Nam Saep,287
2462,304,บุ่งหวาย,Bung Wai,288
2463,304,คำขวาง,Kham Khwang,287
2464,304,โพธิ์ใหญ่,Pho Yai,287
2465,304,แสนสุข,Saen Suk,287
2466,304,หนองกินเพล,Nong Kin Phen,287
2467,304,โนนผึ้ง,Non Phueng,287
2468,304,เมืองศรีไค,Mueang Si Khai,287
2469,304,ห้วยขะยุง,Huai Khayung,288
2470,304,บุ่งไหม,Bung Mai,287
2471,305,พิบูล,Phibun,289
2472,305,กุดชมภู,Kut Chom Phu,289
2473,305,ดอนจิก,Don Chik,289
2474,305,ทรายมูล,Sai Mun,289
2475,305,นาโพธิ์,Na Pho,289
2476,305,โนนกลาง,Non Klang,289
2477,305,โพธิ์ไทร,Pho Sai,289
2478,305,โพธิ์ศรี,Pho Si,289
2479,305,ระเว,Rawe,289
2480,305,ไร่ใต้,Rai Tai,289
2481,305,หนองบัวฮี,Nong Bua Hi,289
2482,305,อ่างศิลา,Ang Sila,289
2483,305,โนนกาหลง,Non Kalong,289
2484,305,บ้านแขม,Ban Khaem,289
2485,306,ตาลสุม,Tan Sum,290
2486,306,สำโรง,Samrong,290
2487,306,จิกเทิง,Chik Thoeng,290
2488,306,หนองกุง,Nong Kung,290
2489,306,นาคาย,Na Khai,290
2490,306,คำหว้า,Kham Wa,290
2491,307,โพธิ์ไทร,Pho Sai,291
2492,307,ม่วงใหญ่,Muang Yai,291
2493,307,สำโรง,Sam Rong,291
2494,307,สองคอน,Song Khon,291
2495,307,สารภี,Saraphi,291
2496,307,เหล่างาม,Lao Ngam,291
2497,308,สำโรง,Samrong,292
2498,308,โคกก่อง,Khok Kong,292
2499,308,หนองไฮ,Nong Hai,292
2500,308,ค้อน้อย,Kho Noi,292
2501,308,โนนกาเล็น,Non Ka Len,292
2502,308,โคกสว่าง,Khok Sawang,292
2503,308,โนนกลาง,Non Klang,292
2504,308,บอน,Bon,292
2505,308,ขามป้อม,Kham Pom,292
2506,309,ดอนมดแดง,Don Mot Daeng,274
2507,309,เหล่าแดง,Lao Daeng,274
2508,309,ท่าเมือง,Tha Mueang,274
2509,309,คำไฮใหญ่,Kham Hai Yai,274
2510,310,คันไร่,Khan Rai,293
2511,310,ช่องเม็ก,Chong Mek,293
2512,310,โนนก่อ,Non Ko,293
2513,310,นิคมสร้างตนเองลำโดมน้อย,Nikhom Sang Ton Eng Lam Dom Noi,293
2514,310,ฝางคำ,Fang Kham,293
2515,310,คำเขื่อนแก้ว,Kham Khuean Kaeo,293
2516,311,หนองอ้ม,Nong Om,280
2517,311,นาเกษม,Na Kasem,280
2518,311,กุดเรือ,Kut Ruea,280
2519,311,โคกชำแระ,Khok Chamrae,280
2520,311,นาห่อม,Na Hom,280
2521,312,นาเยีย,Na Yia,280
2522,312,นาดี,Na Di,280
2523,312,นาเรือง,Na Rueang,280
2524,313,นาตาล,Na Tan,279
2525,313,พะลาน,Phalan,279
2526,313,กองโพน,Kong Phon,279
2527,313,พังเคน,Phang Khen,279
2528,314,เหล่าเสือโก้ก,Lao Suea Kok,274
2529,314,โพนเมือง,Phon Mueang,274
2530,314,แพงใหญ่,Phaeng Yai,274
2531,314,หนองบก,Nong Bok,274
2532,315,แก่งโดม,Kaeng Dom,287
2533,315,ท่าช้าง,Tha Chang,287
2534,315,บุ่งมะแลง,Bung Malaeng,287
2535,315,สว่าง,Sawang,287
2536,316,ตาเกา,Ta Kao,282
2537,316,ไพบูลย์,Phaibun,282
2538,316,ขี้เหล็ก,Khilek,282
2539,316,โคกสะอาด,Khok Sa-at,282
2540,317,ในเมือง,Nai Mueang,294
2541,317,น้ำคำใหญ่,Nam Kham Yai,294
2542,317,ตาดทอง,Tat Thong,294
2543,317,สำราญ,Samran,294
2544,317,ค้อเหนือ,Kho Nuea,294
2545,317,ดู่ทุ่ง,Du Thung,294
2546,317,เดิด,Doet,294
2547,317,ขั้นไดใหญ่,Khandai Yai,294
2548,317,ทุ่งแต้,Thung Tae,294
2549,317,สิงห์,Sing,294
2550,317,นาสะไมย์,Na Samai,294
2551,317,เขื่องคำ,Khueang Kham,294
2552,317,หนองหิน,Nong Hin,294
2553,317,หนองคู,Nong Khu,294
2554,317,ขุมเงิน,Khum Ngoen,294
2555,317,ทุ่งนางโอก,Thung Nang Ok,294
2556,317,หนองเรือ,Nong Ruea,294
2557,317,หนองเป็ด,Nong Pet,294
2558,318,ทรายมูล,Sai Mun,295
2559,318,ดู่ลาด,Du Lat,295
2560,318,ดงมะไฟ,Dong Mafai,295
2561,318,นาเวียง,Na Wiang,295
2562,318,ไผ่,Phai,295
2563,319,กุดชุม,Kut Chum,296
2564,319,โนนเปือย,Non Pueai,296
2565,319,กำแมด,Kammaet,296
2566,319,นาโส่,Na So,296
2567,319,ห้วยแก้ง,Huai Kaeng,296
2568,319,หนองหมี,Nong Mi,296
2569,319,โพนงาม,Phon Ngam,296
2570,319,คำน้ำสร้าง,Kham Nam Sang,296
2571,319,หนองแหน,Nong Nae,296
2572,320,ลุมพุก,Lumphuk,297
2573,320,ย่อ,Yo,297
2574,320,สงเปือย,Song Pueai,297
2575,320,โพนทัน,Phon Than,297
2576,320,ทุ่งมน,Thung Mon,297
2577,320,นาคำ,Na Kham,298
2578,320,ดงแคนใหญ่,Dong Khaen Yai,298
2579,320,กู่จาน,Ku Chan,297
2580,320,นาแก,Na Kae,298
2581,320,กุดกุง,Kut Kung,297
2582,320,เหล่าไฮ,Lao Hai,297
2583,320,แคนน้อย,Khaen Noi,298
2584,320,ดงเจริญ,Dong Charoen,297
2585,321,โพธิ์ไทร,Pho Sai,299
2586,321,กระจาย,Krachai,299
2587,321,โคกนาโก,Khok Na Ko,299
2588,321,เชียงเพ็ง,Chiang Pheng,299
2589,321,ศรีฐาน,Si Than,299
2590,322,ฟ้าหยาด,Fa Yat,300
2591,322,หัวเมือง,Hua Mueang,300
